Date,Close,EMA_12,EMA_26,EMA_50,EMA_200
2022-10-30,13.817400932312012,13.043328205532484,12.697791976148158,,
2022-10-31,13.480804443359377,13.110632242121238,12.755792899645286,12.590892868041992,
2022-11-01,13.526750564575195,13.174650445575693,12.81290087482528,12.627593169866824,
2022-11-02,13.203136444091797,13.179032906885864,12.841807213289465,12.650163494346234,
2022-11-03,13.404892921447754,13.213780601433847,12.883517265745635,12.679760726781588,
2022-11-04,14.139013290405272,13.356124092044835,12.976516971275979,12.736986317511928,
2022-11-05,14.139013290405272,13.476568584100287,13.062627809730001,12.791967767429314,
2022-11-06,14.139013290405272,13.578483154301054,13.1423600675578,12.844793082055823,
2022-11-07,14.28383731842041,13.686999179550186,13.226913937992068,12.901226189364237,
2022-11-08,14.584479331970217,13.825073049153268,13.327474337546004,12.967236116525257,
2022-11-09,13.75946807861328,13.814979976762501,13.359473873921358,12.99830403660714,
2022-11-10,15.731101036071776,14.109767832040852,13.535149960006574,13.105472546390066,
2022-11-11,16.307405471801758,14.447865930465607,13.74050222013955,13.231038543465035,
2022-11-12,16.307405471801758,14.733948936825016,13.930643201744159,13.351680383791965,
2022-11-13,16.307405471801758,14.976019172975283,14.10669966619287,13.467591171557055,
2022-11-14,16.275449752807617,15.175931569872565,14.267347820756926,13.577703272782568,
2022-11-15,16.64600372314453,15.402096516529792,14.443544554267119,13.6980287806399,
2022-11-16,15.890908241271973,15.477298320336281,14.55075667923044,13.784024053605863,
2022-11-17,15.65818691253662,15.50512733452095,14.632788548364232,13.85752063630903,
2022-11-18,15.390510559082031,15.487493984453424,14.688916104713698,13.917637888182481,
2022-11-19,15.390510559082031,15.47257345747321,14.740886064296538,13.975397600766778,
2022-11-20,15.390510559082031,15.45994839618226,14.789006397243611,14.030892226583061,
2022-11-21,15.29862117767334,15.435128824103964,14.826755640238405,14.080607087410131,
2022-11-22,16.018754959106445,15.524917460258193,14.915051886080482,14.156612886300183,
2022-11-23,16.499177932739258,15.67480368679374,15.032394556203354,14.24847818223897,
2022-11-24,16.499177932739258,15.801630493862282,15.141045176687495,14.336740917552707,
2022-11-25,16.250478744506836,15.87068407088452,15.22322544097041,14.411789459786203,
2022-11-26,16.250478744506836,15.92911402067257,15.299318278269403,14.48389492193211,
2022-11-27,16.250478744506836,15.978554747416302,15.369774609101805,14.553172718895825,
2022-11-28,15.808008193969728,15.952316816116829,15.402236356129059,14.602381953212449,
2022-11-29,15.620233535766602,15.901227080678332,15.41838429536147,14.642297701547905,
2022-11-30,16.907014846801758,16.055963660081936,15.528653225097788,14.731110138616684,
2022-12-01,17.118816375732422,16.2194794624897,15.64644308810776,14.824745677327105,
2022-12-02,16.860057830810547,16.31802998069291,15.736340476456116,14.904561840208808,
2022-12-03,16.860057830810547,16.401418880711006,15.819578799000888,14.981247957487309,
2022-12-04,16.860057830810547,16.47197871918786,15.896651319875678,15.054926776049005,
2022-12-05,16.59431266784668,16.49079932667383,15.948329938243901,15.115294850237149,
2022-12-06,15.971901893615724,16.410968952357198,15.950076009012184,15.148887283310819,
2022-12-07,16.10477638244629,16.363862403140136,15.96153529593323,15.186373130335738,
2022-12-08,17.15278434753418,16.485235009969987,16.04977596642219,15.26348729571607,
2022-12-09,16.984941482543945,16.56211292882752,16.11904748613491,15.330995303042654,
2022-12-10,16.984941482543945,16.627163475553125,16.18318778216521,15.3958559375329,
2022-12-11,16.984941482543945,16.682206245859405,16.242576945156227,15.458173017729411,
2022-12-12,17.51844024658203,16.810857630585964,16.337085337854436,15.538967811017748,
2022-12-13,18.054933547973636,17.002253925568684,16.464333353418823,15.637633134035626,
2022-12-14,17.65730857849121,17.103031564479842,16.55270188860937,15.716836092641728,
2022-12-15,16.93598747253418,17.07733247341128,16.58109341334454,15.764645950676726,
2022-12-16,16.555349349975586,16.997027377498096,16.57918644568758,15.795653927119819,
2022-12-17,16.555349349975586,16.929076911725403,16.577420734894098,15.825445904486712,
2022-12-18,16.555349349975586,16.871580363763893,16.575785817492726,15.854069569015687,
2022-12-19,16.238645553588867,16.77420577758312,16.55081246461096,15.86915098017542,
2022-12-20,16.069808959960938,16.665837036410476,16.515182575377626,15.877019920559166,
2022-12-21,16.485416412353516,16.63808001732479,16.512977674412877,15.900878606511885,
2022-12-22,15.32451343536377,16.435992850869248,16.424943286335164,15.878276050780586,
2022-12-23,15.191638946533203,16.2445537886637,16.3335874093128,15.851349105515983,
2022-12-24,15.191638946533203,16.082566889874393,16.24899863429209,15.825478118889206,
2022-12-25,15.191638946533203,15.945501052437287,16.170675694458097,15.8006216807576,
2022-12-26,15.191638946533203,15.829522266913582,16.098154453871068,15.776740004905662,
2022-12-27,14.107664108276367,15.564621011738625,15.950710724567756,15.7112860481751,
2022-12-28,14.022744178771973,15.327409191282216,15.807898387842142,15.645068719963213,
2022-12-29,14.58920669555664,15.213839576555204,15.717624929154328,15.603662366064915,
2022-12-30,14.600196838378906,15.119433001451158,15.634852477985778,15.564310776743895,
2022-12-31,14.600196838378906,15.039550514824658,15.55821131949638,15.526502387004092,
2023-01-01,14.600196838378906,14.97195764152531,15.487247283858048,15.49017667921487,
2023-01-02,14.600196838378906,14.91476367181048,15.421539843452186,15.455275508986007,
2023-01-03,14.30147933959961,14.82041223608573,15.338572398722365,15.410028600382619,
2023-01-04,14.73507022857666,14.807282696468949,15.293868534267126,15.383559644625523,
2023-01-05,14.2515287399292,14.721782087770526,15.216658179130983,15.339166275813902,
2023-01-06,14.844965934753418,14.740733448844818,15.1891254202882,15.319785870282118,
2023-01-07,14.844965934753418,14.75676921590768,15.163632125063401,15.301165480653541,
2023-01-08,14.844965934753418,14.770337941883946,15.140027222077476,15.283275302382949,
2023-01-09,15.613241195678713,14.90001536554468,15.175080109010901,15.296215141335724,
2023-01-10,15.893975257873535,15.052932272056813,15.228331601519244,15.319656714533284,
2023-01-11,15.98588752746582,15.196463849812044,15.284446855293064,15.345783413079658,
2023-01-12,16.495405197143555,15.396300980170738,15.374147473207914,15.390866620297851,
2023-01-13,16.883039474487305,15.625029979296363,15.485917251080462,15.449383202815085,
2023-01-14,16.883039474487305,15.818569901633431,15.589407786147635,15.505605017390465,
2023-01-15,16.883039474487305,15.982334451303258,15.685232355654277,15.559622054923674,
2023-01-16,16.883039474487305,16.120904454870033,15.773958808901167,15.611520777259502,
2023-01-17,17.685285568237305,16.36157847231115,15.915538568851991,15.692844886709612,
2023-01-18,17.3605899810791,16.515272550583145,16.02257941420215,15.758246655116258,
2023-01-19,16.749164581298828,16.55125593992402,16.07640053769079,15.797106181633222,
2023-01-20,17.82215118408203,16.746778285179097,16.20571540038644,15.876519711141018,
2023-01-21,17.82215118408203,16.912220269625703,16.32545138436389,15.952818984589685,
2023-01-22,17.82215118408203,17.052209641080523,16.436318036194866,16.026126129667816,
2023-01-23,19.17487525939941,17.378773582360353,16.639174126802608,16.149606487696506,
2023-01-24,19.246801376342773,17.666162473742265,16.83233170084262,16.271065110780672,
2023-01-25,19.30475234985352,17.918253223913226,17.015473971139723,16.390033237803138,
2023-01-26,19.78329467773437,18.20518267834725,17.220497727183773,16.523102313878873,
2023-01-27,20.345762252807617,18.534502612879614,17.45199880315591,16.673010546778038,
2023-01-28,20.345762252807617,18.813157942099306,17.66635165127826,16.817040025445863,
2023-01-29,20.345762252807617,19.048943220669816,17.864826510650804,16.95542128926397,
2023-01-30,19.143903732299805,19.06355253015135,17.959572971513694,17.041244130167335,
2023-01-31,19.5185489654541,19.13355198173639,18.07505267476854,17.138393339394266,
2023-02-01,20.923219680786133,19.40888547389789,18.28602800854762,17.28681790180179,
2023-02-02,21.68849372863769,19.75959443616555,18.53806250633207,17.459432640109082,
2023-02-03,21.08007049560547,19.962744599156306,18.726359394426396,17.601418438363844,
2023-02-04,21.08007049560547,20.134640890917716,18.900708364884107,17.73783616609881,
2023-02-05,21.08007049560547,20.280091599331215,19.062142596789393,17.86890417902064,
2023-02-06,21.0690860748291,20.40147536479243,19.210805076644185,17.99440150826803,
2023-02-07,22.15205764770508,20.67079571600976,19.42867563746351,18.157446847069483,
2023-02-08,22.18402671813965,20.903600485568205,19.632775717513596,18.315351940052626,
2023-02-09,22.315902709960938,21.120877750859396,19.83152586510229,18.4722362839706,
2023-02-10,21.24491500854492,21.139960405887937,19.93622135720915,18.580968782973514,
2023-02-11,21.24491500854492,21.156107267835164,20.033161627678464,18.685437262407685,
2023-02-12,21.24491500854492,21.169769997175127,20.122921137372273,18.78580893872679,
2023-02-13,21.76741981506348,21.261716123004103,20.24473585423829,18.90273485544588,
2023-02-14,22.949302673339844,21.521344823055756,20.4450741371347,19.061423789480937,
2023-02-15,22.742504119873047,21.70921548410457,20.61525413585606,19.205779880868864,
2023-02-16,21.98121833801269,21.75106207701351,20.716436669349143,19.314620604678424,
2023-02-17,21.36780166625977,21.69209893689755,20.76468592837956,19.395137509054162,
2023-02-18,21.36780166625977,21.642207049107125,20.809361168222537,19.47249688776811,
2023-02-19,21.36780166625977,21.59999083636138,20.85072713104011,19.546822565356017,
2023-02-20,21.36780166625977,21.564269425576516,20.88902894846379,19.618233510489496,
2023-02-21,20.63549041748047,21.421380347407894,20.870248316539097,19.65812593821463,
2023-02-22,20.734397888183597,21.315690738296464,20.860185321846096,19.70033268135067,
2023-02-23,23.641645431518555,21.673529921869093,21.066219404044055,19.85489396567098,
2023-02-24,23.26400756835937,21.918218790559905,21.229018527326673,19.98858469518817,
2023-02-25,23.26400756835937,22.12526321791367,21.37975845629206,20.117032650998805,
2023-02-26,23.26400756835937,22.300454656443776,21.51933246459334,20.240443432071768,
2023-02-27,23.478803634643555,22.481739114628358,21.664478477189654,20.36743794981968,
2023-02-28,23.19407081604004,22.591328607153233,21.777781613400794,20.478286297514597,
2023-03-01,22.67656517028809,22.604441924558596,21.844358173170225,20.564493312133166,
2023-03-02,23.29197883605957,22.710216834020283,21.95158933338425,20.67145352875773,
2023-03-03,23.867435455322266,22.88825046806674,22.09350386093521,20.79678615332889,
2023-03-04,23.867435455322266,23.0388943122599,22.22490620126018,20.917203773014904,
2023-03-05,23.867435455322266,23.16636218042334,22.346575034894407,21.03289913310539,
2023-03-06,23.531753540039062,23.222576235748836,22.43436603527549,21.130893423573376,
2023-03-07,23.26995849609375,23.229865814263437,22.496261773113883,21.214778328378095,
2023-03-08,24.16226577758789,23.3733119624672,22.619669477148996,21.330366071484363,
2023-03-09,23.417844772338867,23.380163163985916,22.678793573088985,21.412227981321795,
2023-03-10,22.947208404541016,23.31355473945593,22.698676153196544,21.472423292036275,
2023-03-11,22.947208404541016,23.257193764853636,22.71708594959243,21.53025800233058,
2023-03-12,22.947208404541016,23.209503709420925,22.7341320573664,21.585824684770206,
2023-03-13,22.948204040527344,23.169303760360375,22.749989241304245,21.639251326172445,
2023-03-14,24.04435539245605,23.303927088375094,22.84586821546364,21.733569132693372,
2023-03-15,24.209228515625,23.443204231028925,22.946857867327445,21.830653814376966,
2023-03-16,25.521211624145508,23.762897676123785,23.137550738202858,21.97538157162279,
2023-03-17,25.70506858825684,24.06169320106733,23.327737245614266,22.121643807569225,
2023-03-18,25.70506858825684,24.31452018371187,23.50383586358779,22.262170269556975,
2023-03-19,25.70506858825684,24.52845070748802,23.6668901394892,22.397185889898147,
2023-03-20,25.87993431091309,24.73637126186111,23.830819337372454,22.533764259349713,
2023-03-21,26.17870330810547,24.958268499744857,24.004736668537863,22.67670304557543,
2023-03-22,26.447492599487305,25.187379899705235,24.185681552311895,22.824577145728835,
2023-03-23,27.16993522644043,25.49238841151065,24.40673738002512,22.994983344972425,
2023-03-24,26.75825500488281,25.68713711818329,24.58092387075532,23.142562625753225,
2023-03-25,26.75825500488281,25.85192448536783,24.74220765846847,23.284354483758307,
2023-03-26,26.75825500488281,25.9913599499086,24.891544498943606,23.42058587674358,
2023-03-27,26.510448455810547,26.07121972004736,25.01146331056338,23.541756958275617,
2023-03-28,26.38953971862793,26.120192027521295,25.113543044494087,23.65343471358355,
2023-03-29,26.96309280395508,26.24986907004957,25.250546730380087,23.783225226931453,
2023-03-30,27.361785888671875,26.420933195991463,25.40693481617948,23.923560939156566,17.42528173446655
2023-03-31,27.75547981262207,26.62624806008848,25.580901112212263,24.073832267527763,17.528069775045214
2023-04-01,27.75547981262207,26.799976022016722,25.741981015946322,24.2182106026295,17.629835049050953
2023-04-02,27.75547981262207,26.946976605186777,25.89112907495934,24.356927042237054,17.73058773326559
2023-04-03,27.943336486816406,27.100262740822103,26.043144438800606,24.497570549867618,17.832207123848185
2023-04-04,27.43172836303711,27.151257451932103,26.14600250726257,24.612635562148775,17.92772474811872
2023-04-05,26.86017417907715,27.106475409954417,26.198904112582166,24.700774331440083,18.016604841959104
2023-04-06,27.01605224609375,27.092564153975854,26.259433603953394,24.791569543779442,18.106151582298754
2023-04-07,27.01605224609375,27.08079309122476,26.315479429297124,24.878804159556474,18.194807310296714
2023-04-08,27.01605224609375,27.070832961204605,26.3673737120228,24.962617810008915,18.28258089174743
2023-04-09,27.01605224609375,27.06240515887986,26.415423973805833,25.043144650639693,18.369481104228488
2023-04-10,27.557636260986328,27.13859455920393,26.500032291374758,25.141752164770935,18.460905533648965
2023-04-11,27.14794921875,27.140033737595633,26.548026137847,25.220426559044625,18.547343779271863
2023-04-12,26.47447395324707,27.037639924618933,26.542577827876634,25.269604888229036,18.626220696425843
2023-04-13,26.442495346069336,26.946079220226686,26.535164310705724,25.31560059245807,18.703994573536725
2023-04-14,26.737266540527344,26.913954192580633,26.550134846248067,25.371352198264706,18.78392762793464
2023-04-15,26.737266540527344,26.886771476880128,26.563996453231717,25.42491746658873,18.863065328557454
2023-04-16,26.737266540527344,26.863770717441238,26.576831274512873,25.47638213615495,18.941415589373076
2023-04-17,26.9810791015625,26.8818181611522,26.60677555799803,25.53538986028858,19.02141224123566
2023-04-18,27.645566940307617,26.999317973329955,26.68372306779874,25.618141902642265,19.10722472580354
2023-04-19,27.909358978271484,27.139324281782496,26.774510913018943,25.707993552666938,19.194808151201233
2023-04-20,27.0830020904541,27.130659329270436,26.797362111347475,25.761915456109573,19.273297643134097
2023-04-21,27.09798812866211,27.12563299071531,26.819630705222632,25.81431046287634,19.351155259905518
2023-04-22,27.09798812866211,27.12137993501482,26.84024977362556,25.864650763495387,19.4282381740225
2023-04-23,27.09798812866211,27.11778119557594,26.859341503628265,25.913016934678396,19.504554093969162
2023-04-24,27.02104759216309,27.102899102743194,26.871319732408622,25.956469117324854,19.579345074050693
2023-04-25,26.220666885375977,26.967171069302083,26.823123225221018,25.966829814111172,19.645427878143483
2023-04-26,26.93511390686035,26.9622391981572,26.831418831268376,26.00480173931702,19.71796206748395
2023-04-27,27.204910278320312,26.999573210489984,26.859084864383334,26.051864819277935,19.7924590646067
2023-04-28,27.727500915527344,27.11156208818804,26.92341197928289,26.117576038738697,19.87141470491437
2023-04-29,27.727500915527344,27.206321907778705,26.982974122708406,26.18071034763237,19.949584716960267
2023-04-30,27.727500915527344,27.286503293586186,27.038124255509807,26.24136880127531,20.026976917941035
2023-05-01,28.88759994506836,27.532825855352673,27.175122454736368,26.345142571620137,20.115142321196032
2023-05-02,28.188146591186523,27.633644430096343,27.250161279658602,26.417417239054114,20.195470721892455
2023-05-03,27.78046226501465,27.656231789314543,27.28944283412942,26.470869985170214,20.270943274560338
2023-05-04,27.540645599365234,27.63844929855311,27.308050446369112,26.51282197004061,20.34327862107581
2023-05-05,28.657777786254883,27.795269065891844,27.408030249323613,26.596937884401953,20.426009956052717
2023-05-06,28.657777786254883,27.927962715178467,27.500604140948152,26.67775513545501,20.507918093666667
2023-05-07,28.657777786254883,28.040241956882532,27.58632070726717,26.7554030825452,20.5890112249362
2023-05-08,29.1284122467041,28.207652770701234,27.700549710188422,26.848462265453392,20.673980389331902
2023-05-09,28.548864364624023,28.26014686207397,27.76338783273921,26.915144700714986,20.752337443812422
2023-05-10,28.862621307373047,28.35283523827383,27.84481253456394,26.991516332348635,20.833036785738397
2023-05-11,28.555856704711918,28.384069310033535,27.89748247309342,27.052863013617785,20.909880765031666
2023-05-12,28.318044662475582,28.373911671947695,27.92863522786247,27.10247798023966,20.983593838638072
2023-05-13,28.318044662475582,28.365316747413523,27.957480371167144,27.15014726189597,21.05657344882551
2023-05-14,28.318044662475582,28.358044118961534,27.98418883718999,27.195947159957917,21.12882689373745
2023-05-15,28.930564880371094,28.446124236101465,28.054290766314516,27.263971384287846,21.2064561274353
2023-05-16,29.19036674499512,28.560623083623565,28.138444542513078,27.339516300394013,21.285898024127437
2023-05-17,30.154617309570312,28.80585296453845,28.287790673406207,27.449912418400928,21.37414398716667
2023-05-18,31.653453826904297,29.243945404902426,28.537099055146808,27.61475717951871,21.476425677114307
2023-05-19,31.239776611328125,29.550996359737148,28.73729739264172,27.756914804295548,21.573573447603998
2023-05-20,31.239776611328125,29.81080870613576,28.92266622365553,27.89349762025761,21.669754573611204
2023-05-21,31.239776611328125,30.0306499223192,29.094304030149797,28.024724247358414,21.764978673488983
2023-05-22,31.1518497467041,30.2031422029938,29.246714823968635,28.147356619881773,21.85838037571003
2023-05-23,30.66422271728516,30.274077666730932,29.351715408658748,28.246057251152493,21.946000697516748
2023-05-24,30.514339447021484,30.311041017544863,29.43783570779673,28.335009494127746,22.03125779950187
2023-05-25,37.9505729675293,31.486353625234777,30.06840883814729,28.712090414653296,22.18965894545239
2023-05-26,38.91582489013672,32.62934920445046,30.723772990146504,29.112236864672255,22.356088457339798
2023-05-27,38.91582489013672,33.596499309940654,31.330591649405036,29.49669129704341,22.520861954183548
2023-05-28,38.91582489013672,34.414857091509276,31.892460778348124,29.86606908500785,22.68399591374527
2023-05-29,38.91582489013672,35.107313675913495,32.412709971813946,30.22096146952271,22.845506649828767
2023-05-30,40.07991790771485,35.87232971157524,32.980651300399195,30.60758721219691,23.01699332901171
2023-05-31,37.8046875,36.16961552517905,33.33798731518444,30.889826439169582,23.164134564543932
2023-06-01,39.73918914794922,36.71878069791292,33.81215041390776,31.23686027088643,23.32906048079672
2023-06-02,39.296531677246094,37.115357771656484,34.21840087785875,31.55292581623387,23.48794079120915
2023-06-03,39.296531677246094,37.45092298790104,34.5945587148504,31.85659663431278,23.645240203010513
2023-06-04,39.296531677246094,37.734862786261814,34.94285300836119,32.148358792859185,23.800974446535246
2023-06-05,39.14065170288086,37.95113800420321,35.25380105980709,32.422566357958075,23.953608051076
2023-06-06,38.62405776977539,38.05466412198354,35.503449704989926,32.66576209959797,24.09958267514266
2023-06-07,37.44983673095703,37.96161375413331,35.64762652172823,32.853372869455185,24.232421023956732
2023-06-08,38.48414611816406,38.04200334859958,35.85773908442718,33.074187506659456,24.37422923384934
2023-06-09,38.74396896362305,38.14999805860319,36.071533890293544,33.29653187752077,24.517211718722713
2023-06-10,38.74396896362305,38.241378197837015,36.269492043873505,33.51015686128949,24.65877149230381
2023-06-11,38.74396896362305,38.31869985411179,36.45278663052162,33.715404394714334,24.7989227109239
2023-06-12,39.45549774169922,38.49359183681755,36.67520967579404,33.940506094596095,24.9447592783943
2023-06-13,40.99446105957031,38.87834094801028,36.995154222740425,34.217131779497045,25.104457803580132
2023-06-14,42.96813583374024,39.50754016119951,37.43759730503671,34.56030840907521,25.28220584368123
2023-06-15,42.62437057495117,39.98705253254592,37.82180273243778,34.87654614107035,25.45476469672869
2023-06-16,42.66333770751953,40.39878871331109,38.18043495281421,35.18191051622522,25.625994278925614
2023-06-17,42.66333770751953,40.747180866266234,38.51250182353312,35.47529981784461,25.795520084185256
2023-06-18,42.66333770751953,41.04197422645905,38.819971148272856,35.757183656655386,25.963359065511966
2023-06-19,42.66333770751953,41.291414762006816,39.10466496747631,36.02801322727751,26.129528007223485
2023-06-20,43.778587341308594,41.674056697284016,39.45088143961203,36.33195731018069,26.305140537910898
2023-06-21,43.0161018371582,41.880525180341586,39.71497183943027,36.59408062496412,26.471418759793956
2023-06-22,42.9961166381836,42.0521546353942,39.95801960230089,36.84514086077665,26.635843614305294
2023-06-23,42.1806640625,42.0719253164874,40.122659932686005,37.0543770647658,26.79051844463559
2023-06-24,42.1806640625,42.088654354335496,40.2751046830426,37.25540792742205,26.943654221927773
2023-06-25,42.1806640625,42.102809694053114,40.41625722966907,37.44855522683687,27.09526626014242
2023-06-26,40.6047248840332,41.872335107896205,40.43021779665901,37.57232658594261,27.22968873401198
2023-06-27,41.84788131713867,41.8685729862412,40.53522990928713,37.739995398930695,27.375143386580405
2023-06-28,41.08939743041992,41.74869982380716,40.57627935529697,37.871344498204785,27.511603625822588
2023-06-29,40.79459381103516,41.601914283380694,40.592450796462764,37.98598172615892,27.643772682391866
2023-06-30,42.27359771728516,41.70525019628907,40.71698019800516,38.154123529732495,27.789343080749013
2023-07-01,42.27359771728516,41.79268827644232,40.83228519943331,38.3156715370875,27.933465017430965
2023-07-02,42.27359771728516,41.8666743442643,40.939049089644556,38.470884328467804,28.076152904991705
2023-07-03,42.384521484375,41.94634313505056,41.046121118883846,38.624360295366124,28.218524731652234
2023-07-04,42.384521484375,42.013755188792786,41.14526188669801,38.771817596895886,28.359479923221613
2023-07-05,42.28859329223633,42.05603797393795,41.22995310192307,38.90973036926218,28.498078066196886
2023-07-06,42.0747299194336,42.05891365786036,41.29252916247941,39.03384799868066,28.633169129413172
2023-07-07,42.47446060180664,42.12284395692902,41.380079639466615,39.16877398311698,28.77089342267082
2023-07-08,42.47446060180664,42.17693882537173,41.46114489593624,39.29840875247736,28.907247324950777
2023-07-09,42.47446060180664,42.22271140636172,41.53620531859331,39.42295980539223,29.04224447198417
2023-07-10,42.15167999267578,42.21178349656388,41.58179603519201,39.529968440187666,29.172686616468663
2023-07-11,42.37653350830078,42.237129652215714,41.64066547764452,39.64159844285877,29.30406817758142
2023-07-12,43.87252426147461,42.488728822870925,41.80598835052082,39.80751710241233,29.449027939610207
2023-07-13,45.94613265991211,43.020637105492646,42.11266570677203,40.04824712427507,29.613178235334605
2023-07-14,45.4384765625,43.3926124065707,42.35902206645558,40.259628670872125,29.770643890331275
2023-07-15,45.4384765625,43.70736073825213,42.58712980690331,40.46272074505361,29.92654272289017
2023-07-16,45.4384765625,43.97368624967488,42.79834067768825,40.65784842416915,30.080890323284297
2023-07-17,46.429813385009766,44.35155196280332,43.06733865600837,40.88419999126094,30.243566174644748
2023-07-18,47.46210861206055,44.83009913961212,43.39287717127149,41.14215719207661,30.414894955116548
2023-07-19,47.04539489746094,45.170913871588866,43.66343403987812,41.37365670993482,30.58037256648316
2023-07-20,45.489444732666016,45.21991861944689,43.79869409119574,41.53506016180663,30.7287215432611
2023-07-21,44.27924728393555,45.07519995244514,43.834290623991286,41.64267534306659,30.863552645158357
2023-07-22,44.27924728393555,44.952745695751354,43.86725037657975,41.74607032113988,30.99704214405166
2023-07-23,44.27924728393555,44.849130555472,43.89776866601351,41.845410594190696,31.129203389224635
2023-07-24,44.58204650878906,44.80804070213617,43.94845591362652,41.952729649665145,31.26306252474269
2023-07-25,45.64833068847656,44.93731608465008,44.07437256361541,42.09765518059893,31.406199521396758
2023-07-26,45.42148208618164,45.01180316180878,44.174158454175874,42.22800133375903,31.545655069305067
2023-07-27,45.86919021606445,45.1437088624635,44.29971636246392,42.37079305463375,31.68817780708377
2023-07-28,46.71860885620117,45.38600116919237,44.478893584222234,42.54129563508737,31.837734334935682
2023-07-29,46.71860885620117,45.59101773642449,44.64479841918364,42.70511183983693,31.985802738132353
2023-07-30,46.71860885620117,45.76449329331321,44.798414007110864,42.86250387969435,32.13239782388428
2023-07-31,46.697635650634766,45.908053655978065,44.939097091816336,43.01290120404496,32.27732556345394
2023-08-01,46.47578048706055,45.99539624537537,45.05292549146406,43.1487003916142,32.41860372189779
2023-08-02,44.2392807006836,45.725224623115096,44.9926555069618,43.19146824687182,32.536222398303615
2023-08-03,44.48511505126953,45.534438535138854,44.95505991765126,43.242199494103104,32.65511685256198
2023-08-04,44.65000534057617,45.39837188982152,44.93246328231237,43.29740756651381,32.77446897682083
2023-08-05,44.65000534057617,45.283238574553,44.91154047181339,43.35045061647704,32.892633517753715
2023-08-06,44.65000534057617,45.185818077018105,44.89216749912915,43.40141354683387,33.00962229211016
2023-08-07,45.386512756347656,45.21669418153034,44.92878566633052,43.47926057465794,33.132775431057794
2023-08-08,44.634010314941406,45.12705050974743,44.90695045511651,43.52454487819847,33.24721557915614
2023-08-09,42.525428771972656,44.72680101162823,44.730541441550294,43.48536385442491,33.3395361084379
2023-08-10,42.35954284667969,44.36260744779,44.55491191600432,43.44121401098392,33.429287419266174
2023-08-11,40.82756805419922,43.818755233391414,44.27881237068542,43.33871809111001,33.50290215195208
2023-08-12,40.82756805419922,43.35857259043877,44.023164643538294,43.24024161907429,33.57578439973563
2023-08-13,40.82756805419922,42.969187277171145,43.78645378506873,43.145626969471344,33.647941451023826
2023-08-14,43.7236213684082,43.08525406043839,43.78179953198276,43.168293416488474,33.74819697258984
2023-08-15,43.91049957275391,43.21221490848693,43.791332868336184,43.19739954026359,33.849314411397444
2023-08-16,43.45680618286133,43.24984433531376,43.76655311385657,43.20757234977722,33.94491134444684
