,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-10-02 00:00:00-04:00,12.072494920524539,12.617840174725137,12.06050923727058,12.124432563781738,565638000.0,0.0,0.0
2022-10-03 00:00:00-04:00,12.332184417959828,12.66278756428956,12.090474225179374,12.496986389160156,547478000.0,0.0,0.0
2022-10-04 00:00:00-04:00,12.863544835805731,13.204136190107327,12.863544835805731,13.151199340820312,584182000.0,0.0,0.0
2022-10-05 00:00:00-04:00,12.895507767366093,13.305015637695266,12.605855789387167,13.19314956665039,507131000.0,0.0,0.0
2022-10-06 00:00:00-04:00,13.20413661584121,13.639613297811657,13.087276433613106,13.11424446105957,644157000.0,0.0,0.0
2022-10-07 00:00:00-04:00,12.489995225103874,12.654797201659376,12.007574980325952,12.06151008605957,672478000.0,0.0,0.0
2022-10-08 00:00:00-04:00,12.489995225103874,12.654797201659376,12.007574980325952,12.06151008605957,672478000.0,0.0,0.0
2022-10-09 00:00:00-04:00,12.489995225103874,12.654797201659376,12.007574980325952,12.06151008605957,672478000.0,0.0,0.0
2022-10-10 00:00:00-04:00,12.022555556989856,12.109451052143639,11.394310633276682,11.655996322631836,698699000.0,0.0,0.0
2022-10-11 00:00:00-04:00,11.547127205645026,11.831785066433634,11.269460914699508,11.572097778320312,667482000.0,0.0,0.0
2022-10-12 00:00:00-04:00,11.56510504715587,11.72091702336587,11.331385654046086,11.486199378967285,492590000.0,0.0,0.0
2022-10-13 00:00:00-04:00,10.957834660470665,12.063506625372144,10.800024266039834,11.945648193359375,850103000.0,0.0,0.0
2022-10-14 00:00:00-04:00,12.042532615828513,12.096467720598305,11.190556467712574,11.213528633117676,713432000.0,0.0,0.0
2022-10-15 00:00:00-04:00,12.042532615828513,12.096467720598305,11.190556467712574,11.213528633117676,713432000.0,0.0,0.0
2022-10-16 00:00:00-04:00,12.042532615828513,12.096467720598305,11.190556467712574,11.213528633117676,713432000.0,0.0,0.0
2022-10-17 00:00:00-04:00,11.504177647717126,11.933661937528136,11.503179396409214,11.873733520507812,580774000.0,0.0,0.0
2022-10-18 00:00:00-04:00,12.329187034111122,12.477009197539308,11.604058403445793,11.95263957977295,659362000.0,0.0,0.0
2022-10-19 00:00:00-04:00,11.86474459720197,12.33518005536354,11.819798522186153,12.036538124084473,523131000.0,0.0,0.0
2022-10-20 00:00:00-04:00,12.098464887612497,12.753677855723845,12.090474113843353,12.179368019104004,652398000.0,0.0,0.0
2022-10-21 00:00:00-04:00,12.083480915950764,12.48300145251029,11.87273464494729,12.45103931427002,609494000.0,0.0,0.0
2022-10-22 00:00:00-04:00,12.083480915950764,12.48300145251029,11.87273464494729,12.45103931427002,609494000.0,0.0,0.0
2022-10-23 00:00:00-04:00,12.083480915950764,12.48300145251029,11.87273464494729,12.45103931427002,609494000.0,0.0,0.0
2022-10-24 00:00:00-04:00,12.492991919760396,12.694749202983306,12.049524435219746,12.583882331848145,517457000.0,0.0,0.0
2022-10-25 00:00:00-04:00,12.678767625696967,13.284040381036611,12.648802939445655,13.245086669921875,505482000.0,0.0,0.0
2022-10-26 00:00:00-04:00,12.853557561264791,13.37193385912893,12.692750510711289,12.880524635314941,532953000.0,0.0,0.0
2022-10-27 00:00:00-04:00,13.613643368877959,13.821393940388157,13.10625262326881,13.160187721252441,583113000.0,0.0,0.0
2022-10-28 00:00:00-04:00,13.088277278813628,13.833382481522154,13.045328651305216,13.817400932312012,521040000.0,0.0,0.0
2022-10-29 00:00:00-04:00,13.088277278813628,13.833382481522154,13.045328651305216,13.817400932312012,521040000.0,0.0,0.0
2022-10-30 00:00:00-04:00,13.088277278813628,13.833382481522154,13.045328651305216,13.817400932312012,521040000.0,0.0,0.0
2022-10-31 00:00:00-04:00,13.761467403476034,13.821395827490084,13.281044617529185,13.480804443359375,486341000.0,0.0,0.0
2022-11-01 00:00:00-04:00,13.79442865250546,13.908292188915965,13.50277919348561,13.526750564575195,432817000.0,0.0,0.0
2022-11-02 00:00:00-04:00,13.833379732732721,14.192947372971393,13.19514662360441,13.203136444091797,672628000.0,0.0,0.0
2022-11-03 00:00:00-04:00,13.02734725449193,13.764461493350186,12.940451770290125,13.404892921447754,500065000.0,0.0,0.0
2022-11-04 00:00:00-04:00,13.969217209960792,14.211925646505437,13.680563492193205,14.139013290405273,612576000.0,0.0,0.0
2022-11-05 00:00:00-04:00,13.969217209960792,14.211925646505437,13.680563492193205,14.139013290405273,612576000.0,0.0,0.0
2022-11-06 00:00:00-04:00,13.969217209960792,14.211925646505437,13.680563492193205,14.139013290405273,612576000.0,0.0,0.0
2022-11-07 00:00:00-05:00,14.210924969876425,14.39470417066261,13.937254576285332,14.28383731842041,410061000.0,0.0,0.0
2022-11-08 00:00:00-05:00,14.783239957975878,14.873132119599749,14.198941859950727,14.584479331970215,595292000.0,0.0,0.0
2022-11-09 00:00:00-05:00,14.145004537709626,14.193946474225573,13.742488281405496,13.759468078613281,454414000.0,0.0,0.0
2022-11-10 00:00:00-05:00,14.782241164084553,15.754073201357338,14.52954448835347,15.731101036071777,700819000.0,0.0,0.0
2022-11-11 00:00:00-05:00,15.788030024219726,16.36933133932197,15.46342025041473,16.307405471801758,655487000.0,0.0,0.0
2022-11-12 00:00:00-05:00,15.788030024219726,16.36933133932197,15.46342025041473,16.307405471801758,655487000.0,0.0,0.0
2022-11-13 00:00:00-05:00,15.788030024219726,16.36933133932197,15.46342025041473,16.307405471801758,655487000.0,0.0,0.0
2022-11-14 00:00:00-05:00,16.198542470724878,16.520156646312937,15.902897123863864,16.275449752807617,527852000.0,0.0,0.0
2022-11-15 00:00:00-05:00,16.701936287889954,16.97760420057241,16.36234408331265,16.64600372314453,545876000.0,0.0,0.0
2022-11-16 00:00:00-05:00,16.142606655252838,16.342365517165717,15.853952937545785,15.890908241271973,649547000.0,0.0,0.0
2022-11-17 00:00:00-05:00,15.696141417442774,16.24648078605214,15.516357121051492,15.658186912536621,710894000.0,0.0,0.0
2022-11-18 00:00:00-05:00,15.946841401381178,15.982799407628512,15.101856830467838,15.390510559082031,492072000.0,0.0,0.0
2022-11-19 00:00:00-05:00,15.946841401381178,15.982799407628512,15.101856830467838,15.390510559082031,492072000.0,0.0,0.0
2022-11-20 00:00:00-05:00,15.946841401381178,15.982799407628512,15.101856830467838,15.390510559082031,492072000.0,0.0,0.0
2022-11-21 00:00:00-05:00,15.128825088274038,15.458429037689159,15.061905094440672,15.29862117767334,404739000.0,0.0,0.0
2022-11-22 00:00:00-05:00,15.309606900976542,16.038731416885003,15.1038537674951,16.018754959106445,472866000.0,0.0,0.0
2022-11-23 00:00:00-05:00,16.07868356360315,16.507169659451346,16.028744320687604,16.499177932739258,427241000.0,0.0,0.0
2022-11-24 00:00:00-05:00,16.07868356360315,16.507169659451346,16.028744320687604,16.499177932739258,427241000.0,0.0,0.0
2022-11-25 00:00:00-05:00,16.298421486545415,16.467217430103638,16.15259675746312,16.250478744506836,167934000.0,0.0,0.0
2022-11-26 00:00:00-05:00,16.298421486545415,16.467217430103638,16.15259675746312,16.250478744506836,167934000.0,0.0,0.0
2022-11-27 00:00:00-05:00,16.298421486545415,16.467217430103638,16.15259675746312,16.250478744506836,167934000.0,0.0,0.0
2022-11-28 00:00:00-05:00,16.006768811275037,16.33737291090951,15.70613130428347,15.808008193969727,303741000.0,0.0,0.0
2022-11-29 00:00:00-05:00,15.808007666207146,15.912882164186339,15.501376850924105,15.620233535766602,298384000.0,0.0,0.0
2022-11-30 00:00:00-05:00,15.682172142966332,16.914008204103585,15.582267174764993,16.907014846801758,565298000.0,0.004,0.0
2022-12-01 00:00:00-05:00,16.98294514663755,17.24869275346434,16.619288621222157,17.118816375732422,470977000.0,0.0,0.0
2022-12-02 00:00:00-05:00,16.64326376124416,16.917005099589588,16.42946521138735,16.860057830810547,371389000.0,0.0,0.0
2022-12-03 00:00:00-05:00,16.64326376124416,16.917005099589588,16.42946521138735,16.860057830810547,371389000.0,0.0,0.0
2022-12-04 00:00:00-05:00,16.64326376124416,16.917005099589588,16.42946521138735,16.860057830810547,371389000.0,0.0,0.0
2022-12-05 00:00:00-05:00,16.663247742100303,16.978949268719298,16.456442519339436,16.59431266784668,352255000.0,0.0,0.0
2022-12-06 00:00:00-05:00,16.514389290224578,16.557347948087997,15.804060336485716,15.971901893615723,352694000.0,0.0,0.0
2022-12-07 00:00:00-05:00,15.75710452343126,16.17071403382129,15.652203194730875,16.10477638244629,372388000.0,0.0,0.0
2022-12-08 00:00:00-05:00,16.257630719193045,17.1627751311084,15.943926212713347,17.15278434753418,515456000.0,0.0,0.0
2022-12-09 00:00:00-05:00,17.1437916984956,17.56639249733036,16.95896697025253,16.984941482543945,465338000.0,0.0,0.0
2022-12-10 00:00:00-05:00,17.1437916984956,17.56639249733036,16.95896697025253,16.984941482543945,465338000.0,0.0,0.0
2022-12-11 00:00:00-05:00,17.1437916984956,17.56639249733036,16.95896697025253,16.984941482543945,465338000.0,0.0,0.0
2022-12-12 00:00:00-05:00,17.020911352868033,17.52143767261398,16.781138231333195,17.51844024658203,457328000.0,0.0,0.0
2022-12-13 00:00:00-05:00,18.51349970864757,18.772255889974957,17.69427441056782,18.054933547973633,656589000.0,0.0,0.0
2022-12-14 00:00:00-05:00,17.970012708973496,18.23476374050765,17.40354874404559,17.65730857849121,496888000.0,0.0,0.0
2022-12-15 00:00:00-05:00,17.129804471678664,17.303639904704802,16.684226599412334,16.93598747253418,478542000.0,0.0,0.0
2022-12-16 00:00:00-05:00,16.848073812047673,17.02490669744335,16.39450210101548,16.555349349975586,478232000.0,0.0,0.0
2022-12-17 00:00:00-05:00,16.848073812047673,17.02490669744335,16.39450210101548,16.555349349975586,478232000.0,0.0,0.0
2022-12-18 00:00:00-05:00,16.848073812047673,17.02490669744335,16.39450210101548,16.555349349975586,478232000.0,0.0,0.0
2022-12-19 00:00:00-05:00,16.556345951202715,16.59330974953357,16.129749266177107,16.238645553588867,354039000.0,0.0,0.0
2022-12-20 00:00:00-05:00,16.04882888311095,16.29459685874467,15.837030148164454,16.069808959960938,403260000.0,0.0,0.0
2022-12-21 00:00:00-05:00,16.098782752226374,16.611298778563597,16.086793048040942,16.485416412353516,325025000.0,0.0,0.0
2022-12-22 00:00:00-05:00,16.07880051974723,16.122759590703474,14.867945252019002,15.32451343536377,565045000.0,0.0,0.0
2022-12-23 00:00:00-05:00,15.181648162416543,15.324512754745045,14.868944051199282,15.191638946533203,349326000.0,0.0,0.0
2022-12-24 00:00:00-05:00,15.181648162416543,15.324512754745045,14.868944051199282,15.191638946533203,349326000.0,0.0,0.0
2022-12-25 00:00:00-05:00,15.181648162416543,15.324512754745045,14.868944051199282,15.191638946533203,349326000.0,0.0,0.0
2022-12-26 00:00:00-05:00,15.181648162416543,15.324512754745045,14.868944051199282,15.191638946533203,349326000.0,0.0,0.0
2022-12-27 00:00:00-05:00,15.059764142824474,15.085739610722163,14.042724962145323,14.107664108276367,464902000.0,0.0,0.0
2022-12-28 00:00:00-05:00,13.913846916256627,14.248530569045922,13.870887305866372,14.022744178771973,351066000.0,0.0,0.0
2022-12-29 00:00:00-05:00,14.388397285718925,14.669131056823309,14.213562388158012,14.58920669555664,354923000.0,0.0,0.0
2022-12-30 00:00:00-05:00,14.320460623087508,14.615182060530334,14.219556189137291,14.600196838378906,310490000.0,0.0,0.0
2022-12-31 00:00:00-05:00,14.320460623087508,14.615182060530334,14.219556189137291,14.600196838378906,310490000.0,0.0,0.0
2023-01-01 00:00:00-05:00,14.320460623087508,14.615182060530334,14.219556189137291,14.600196838378906,310490000.0,0.0,0.0
2023-01-02 00:00:00-05:00,14.320460623087508,14.615182060530334,14.219556189137291,14.600196838378906,310490000.0,0.0,0.0
2023-01-03 00:00:00-05:00,14.836973349478153,14.981836857108386,14.082686318071687,14.30147933959961,401277000.0,0.0,0.0
2023-01-04 00:00:00-05:00,14.55324290716645,14.838972099538859,14.227550577248294,14.73507022857666,431324000.0,0.0,0.0
2023-01-05 00:00:00-05:00,14.477315142006633,14.550246156419023,14.13463865328627,14.2515287399292,389168000.0,0.0,0.0
2023-01-06 00:00:00-05:00,14.460329337176837,14.99582333867336,14.020745334784726,14.844965934753418,405044000.0,0.0,0.0
2023-01-07 00:00:00-05:00,14.460329337176837,14.99582333867336,14.020745334784726,14.844965934753418,405044000.0,0.0,0.0
2023-01-08 00:00:00-05:00,14.460329337176837,14.99582333867336,14.020745334784726,14.844965934753418,405044000.0,0.0,0.0
2023-01-09 00:00:00-05:00,15.269566206043953,16.040836489954398,15.126700652910513,15.613241195678711,504231000.0,0.0,0.0
2023-01-10 00:00:00-05:00,15.492354496985383,15.946924699347406,15.45738770492271,15.893975257873535,384101000.0,0.0,0.0
2023-01-11 00:00:00-05:00,15.825040282936422,16.012862454530836,15.548301464922973,15.98588752746582,353285000.0,0.0,0.0
2023-01-12 00:00:00-05:00,16.084794083982377,16.621285642542368,15.477367579612611,16.495405197143555,551409000.0,0.0,0.0
2023-01-13 00:00:00-05:00,16.26262570419307,16.906018468034198,16.149733466553787,16.883039474487305,447287000.0,0.0,0.0
2023-01-14 00:00:00-05:00,16.26262570419307,16.906018468034198,16.149733466553787,16.883039474487305,447287000.0,0.0,0.0
2023-01-15 00:00:00-05:00,16.26262570419307,16.906018468034198,16.149733466553787,16.883039474487305,447287000.0,0.0,0.0
2023-01-16 00:00:00-05:00,16.26262570419307,16.906018468034198,16.149733466553787,16.883039474487305,447287000.0,0.0,0.0
2023-01-17 00:00:00-05:00,16.883044257913486,17.711261994871638,16.883044257913486,17.685285568237305,511102000.0,0.0,0.0
2023-01-18 00:00:00-05:00,17.650315114393536,17.856119943115402,17.265678479463602,17.3605899810791,439624000.0,0.0,0.0
2023-01-19 00:00:00-05:00,17.019908526025887,17.18075766327308,16.71519820403246,16.749164581298828,452932000.0,0.0,0.0
2023-01-20 00:00:00-05:00,16.994932235706603,17.839135325204627,16.80910900112207,17.82215118408203,564967000.0,0.0,0.0
2023-01-21 00:00:00-05:00,16.994932235706603,17.839135325204627,16.80910900112207,17.82215118408203,564967000.0,0.0,0.0
2023-01-22 00:00:00-05:00,16.994932235706603,17.839135325204627,16.80910900112207,17.82215118408203,564967000.0,0.0,0.0
2023-01-23 00:00:00-05:00,18.046939851336912,19.226826197242588,17.801173785335894,19.174875259399414,655163000.0,0.0,0.0
2023-01-24 00:00:00-05:00,18.809215392245836,19.47658556303791,18.802222035041734,19.246801376342773,496204000.0,0.0,0.0
2023-01-25 00:00:00-05:00,18.895139684298528,19.35170884974934,18.562453968698666,19.304752349853516,449537000.0,0.0,0.0
2023-01-26 00:00:00-05:00,19.682390252056575,20.146951156135547,19.25978949099925,19.783294677734375,489535000.0,0.0,0.0
2023-01-27 00:00:00-05:00,19.443615381353812,20.608514301277136,19.38667001833119,20.345762252807617,542142000.0,0.0,0.0
2023-01-28 00:00:00-05:00,19.443615381353812,20.608514301277136,19.38667001833119,20.345762252807617,542142000.0,0.0,0.0
2023-01-29 00:00:00-05:00,19.443615381353812,20.608514301277136,19.38667001833119,20.345762252807617,542142000.0,0.0,0.0
2023-01-30 00:00:00-05:00,19.931159638223047,20.12097882695284,19.13191402868899,19.143903732299805,488611000.0,0.0,0.0
2023-01-31 00:00:00-05:00,19.151894998761787,19.668406917071884,18.932103463425523,19.5185489654541,498017000.0,0.0,0.0
2023-02-01 00:00:00-05:00,19.672401413641385,21.17198313820513,19.59247705157619,20.923219680786133,660477000.0,0.0,0.0
2023-02-02 00:00:00-05:00,20.980163802319638,21.928266800569993,20.680447938791012,21.688493728637695,564276000.0,0.0,0.0
2023-02-03 00:00:00-05:00,20.980164568929723,21.724461721839603,20.769363425697847,21.08007049560547,429366000.0,0.0,0.0
2023-02-04 00:00:00-05:00,20.980164568929723,21.724461721839603,20.769363425697847,21.08007049560547,429366000.0,0.0,0.0
2023-02-05 00:00:00-05:00,20.980164568929723,21.724461721839603,20.769363425697847,21.08007049560547,429366000.0,0.0,0.0
2023-02-06 00:00:00-05:00,20.78635237038477,21.54963085392908,20.76637079932243,21.0690860748291,452197000.0,0.0,0.0
2023-02-07 00:00:00-05:00,21.36180439165593,22.237976861670433,21.13002316806091,22.152057647705078,664150000.0,0.0,0.0
2023-02-08 00:00:00-05:00,22.36585402165245,22.85639138734189,21.987212286748747,22.18402671813965,559651000.0,0.0,0.0
2023-02-09 00:00:00-05:00,22.584649646952737,22.99825818396335,22.099108610512882,22.315902709960938,523876000.0,0.0,0.0
2023-02-10 00:00:00-05:00,21.669514747583833,22.057146871352533,20.791345235745542,21.244915008544922,550737000.0,0.0,0.0
2023-02-11 00:00:00-05:00,21.669514747583833,22.057146871352533,20.791345235745542,21.244915008544922,550737000.0,0.0,0.0
2023-02-12 00:00:00-05:00,21.669514747583833,22.057146871352533,20.791345235745542,21.244915008544922,550737000.0,0.0,0.0
2023-02-13 00:00:00-05:00,21.517655957569065,22.027174455523305,20.94219981648068,21.767419815063477,474919000.0,0.0,0.0
2023-02-14 00:00:00-05:00,21.5576169213997,23.027228111755473,21.34581727953393,22.949302673339844,675474000.0,0.0,0.0
2023-02-15 00:00:00-05:00,22.527706989794254,22.833417793122802,22.085126423134952,22.742504119873047,420575000.0,0.0,0.0
2023-02-16 00:00:00-05:00,22.11209321186156,22.528699142465786,21.90628841868297,21.981218338012695,412026000.0,0.0,0.0
2023-02-17 00:00:00-05:00,21.6105722076126,21.719468521066783,20.955191596640212,21.367801666259766,465888000.0,0.0,0.0
2023-02-18 00:00:00-05:00,21.6105722076126,21.719468521066783,20.955191596640212,21.367801666259766,465888000.0,0.0,0.0
2023-02-19 00:00:00-05:00,21.6105722076126,21.719468521066783,20.955191596640212,21.367801666259766,465888000.0,0.0,0.0
2023-02-20 00:00:00-05:00,21.6105722076126,21.719468521066783,20.955191596640212,21.367801666259766,465888000.0,0.0,0.0
2023-02-21 00:00:00-05:00,20.98016385190775,21.47369671182956,20.598524711376086,20.63549041748047,410015000.0,0.0,0.0
2023-02-22 00:00:00-05:00,20.68744330030768,21.084067699872165,20.401712218442917,20.734397888183594,513184000.0,0.0,0.0
2023-02-23 00:00:00-05:00,23.41785800808453,23.865434760499443,23.00324912192329,23.641645431518555,1117995000.0,0.0,0.0
2023-02-24 00:00:00-05:00,23.203066260241904,23.451831648820107,22.925328930554357,23.264007568359375,589716000.0,0.0,0.0
2023-02-25 00:00:00-05:00,23.203066260241904,23.451831648820107,22.925328930554357,23.264007568359375,589716000.0,0.0,0.0
2023-02-26 00:00:00-05:00,23.203066260241904,23.451831648820107,22.925328930554357,23.264007568359375,589716000.0,0.0,0.0
2023-02-27 00:00:00-05:00,23.64764464547648,23.857445393658914,23.431849045761055,23.478803634643555,452994000.0,0.0,0.0
2023-02-28 00:00:00-05:00,23.349923602667985,23.80249674065105,23.184080032923845,23.19407081604004,455963000.0,0.0,0.0
2023-03-01 00:00:00-05:00,23.170098144653185,23.234038788808046,22.48674406262942,22.676565170288086,460026000.0,0.0,0.0
2023-03-02 00:00:00-05:00,22.466760694671414,23.35791648305723,22.410811925677443,23.29197883605957,389415000.0,0.0,0.0
2023-03-03 00:00:00-05:00,23.297974121151398,23.877426239059123,23.108153041245387,23.867435455322266,412393000.0,0.0,0.0
2023-03-04 00:00:00-05:00,23.297974121151398,23.877426239059123,23.108153041245387,23.867435455322266,412393000.0,0.0,0.0
2023-03-05 00:00:00-05:00,23.297974121151398,23.877426239059123,23.108153041245387,23.867435455322266,412393000.0,0.0,0.0
2023-03-06 00:00:00-05:00,23.868435128806954,24.225096378883002,23.46481548162868,23.531753540039062,437429000.0,0.0,0.0
2023-03-07 00:00:00-05:00,23.58171705881991,24.106309951195037,23.222994023470914,23.26995849609375,515154000.0,0.004,0.0
2023-03-08 00:00:00-05:00,23.468803202924352,24.181252063835192,23.405852285965068,24.16226577758789,513573000.0,0.0,0.0
2023-03-09 00:00:00-05:00,24.156270677621638,24.43505576916179,23.364884429128946,23.417844772338867,501257000.0,0.0,0.0
2023-03-10 00:00:00-05:00,23.390864666951877,23.608696186782492,22.7083932455894,22.947208404541016,474866000.0,0.0,0.0
2023-03-11 00:00:00-05:00,23.390864666951877,23.608696186782492,22.7083932455894,22.947208404541016,474866000.0,0.0,0.0
2023-03-12 00:00:00-05:00,23.390864666951877,23.608696186782492,22.7083932455894,22.947208404541016,474866000.0,0.0,0.0
2023-03-13 00:00:00-04:00,22.73437106627306,23.279947517007088,22.279723706349586,22.948204040527344,421890000.0,0.0,0.0
2023-03-14 00:00:00-04:00,23.477795275750477,24.20023465879967,23.44182196451992,24.044355392456055,474910000.0,0.0,0.0
2023-03-15 00:00:00-04:00,23.742589391877125,24.267182234844768,23.341901021216625,24.209228515625,524486000.0,0.0,0.0
2023-03-16 00:00:00-04:00,24.008384707139463,25.568174187780844,23.875486426840148,25.521211624145508,583253000.0,0.0,0.0
2023-03-17 00:00:00-04:00,25.96186943353434,26.378546157950858,25.648111638967688,25.705068588256836,848547000.0,0.0,0.0
2023-03-18 00:00:00-04:00,25.96186943353434,26.378546157950858,25.648111638967688,25.705068588256836,848547000.0,0.0,0.0
2023-03-19 00:00:00-04:00,25.96186943353434,26.378546157950858,25.648111638967688,25.705068588256836,848547000.0,0.0,0.0
2023-03-20 00:00:00-04:00,25.595155259242034,26.003838794237083,25.11053038968524,25.879934310913086,432747000.0,0.0,0.0
2023-03-21 00:00:00-04:00,26.159718926782208,26.371554585822363,25.36133811736534,26.17870330810547,547408000.0,0.0,0.0
2023-03-22 00:00:00-04:00,26.40452474253013,27.567624321193616,26.21667068225775,26.447492599487305,797295000.0,0.0,0.0
2023-03-23 00:00:00-04:00,27.093993889877133,27.477697184217313,26.669323898015797,27.16993522644043,564889000.0,0.0,0.0
2023-03-24 00:00:00-04:00,27.01006060143659,27.145954928992946,26.33458366949547,26.758255004882812,454920000.0,0.0,0.0
2023-03-25 00:00:00-04:00,27.01006060143659,27.145954928992946,26.33458366949547,26.758255004882812,454920000.0,0.0,0.0
2023-03-26 00:00:00-04:00,27.01006060143659,27.145954928992946,26.33458366949547,26.758255004882812,454920000.0,0.0,0.0
2023-03-27 00:00:00-04:00,26.816211175391807,26.979085017597196,26.344576678293613,26.510448455810547,361026000.0,0.0,0.0
2023-03-28 00:00:00-04:00,26.42651170992459,26.492460563723153,25.82997409067337,26.38953971862793,356104000.0,0.0,0.0
2023-03-29 00:00:00-04:00,26.80421750216044,27.05701983815986,26.576393509814775,26.963092803955078,393694000.0,0.0,0.0
2023-03-30 00:00:00-04:00,27.207905862898926,27.477697152078605,27.081003441347132,27.361785888671875,364516000.0,0.0,0.0
2023-03-31 00:00:00-04:00,27.11897230037396,27.812434858242728,27.08399956957691,27.75547981262207,433933000.0,0.0,0.0
2023-04-01 00:00:00-04:00,27.11897230037396,27.812434858242728,27.08399956957691,27.75547981262207,433933000.0,0.0,0.0
2023-04-02 00:00:00-04:00,27.11897230037396,27.812434858242728,27.08399956957691,27.75547981262207,433933000.0,0.0,0.0
2023-04-03 00:00:00-04:00,27.487690361773616,27.978309220872813,27.314824044368486,27.943336486816406,398716000.0,0.0,0.0
2023-04-04 00:00:00-04:00,27.944331375396246,27.978305428409012,27.285841576213635,27.43172836303711,368592000.0,0.0,0.0
2023-04-05 00:00:00-04:00,26.80821442088673,26.97708220560241,26.37455065173421,26.86017417907715,515015000.0,0.0,0.0
2023-04-06 00:00:00-04:00,26.563402211324938,27.05901819761364,26.406524267417176,27.01605224609375,397654000.0,0.0,0.0
2023-04-07 00:00:00-04:00,26.563402211324938,27.05901819761364,26.406524267417176,27.01605224609375,397654000.0,0.0,0.0
2023-04-08 00:00:00-04:00,26.563402211324938,27.05901819761364,26.406524267417176,27.01605224609375,397654000.0,0.0,0.0
2023-04-09 00:00:00-04:00,26.563402211324938,27.05901819761364,26.406524267417176,27.01605224609375,397654000.0,0.0,0.0
2023-04-10 00:00:00-04:00,26.802221381808444,27.599603542510533,26.648341349553025,27.557636260986328,395279000.0,0.0,0.0
2023-04-11 00:00:00-04:00,27.702519492015778,27.768468337867095,27.10498136250291,27.14794921875,314378000.0,0.0,0.0
2023-04-12 00:00:00-04:00,27.34879605082514,27.446719698838795,26.42750948196734,26.47447395324707,446259000.0,0.0,0.0
2023-04-13 00:00:00-04:00,26.713285279016276,26.866166609946806,26.30860029990406,26.442495346069336,353615000.0,0.0,0.0
2023-04-14 00:00:00-04:00,26.48346363683986,26.86216968687569,26.199683291915306,26.737266540527344,395660000.0,0.0,0.0
2023-04-15 00:00:00-04:00,26.48346363683986,26.86216968687569,26.199683291915306,26.737266540527344,395660000.0,0.0,0.0
2023-04-16 00:00:00-04:00,26.48346363683986,26.86216968687569,26.199683291915306,26.737266540527344,395660000.0,0.0,0.0
2023-04-17 00:00:00-04:00,26.544417423730405,26.98507571258764,26.412519730546887,26.9810791015625,321471000.0,0.0,0.0
2023-04-18 00:00:00-04:00,27.511671874759656,28.08822455302959,27.335807622568492,27.645566940307617,604812000.0,0.0,0.0
2023-04-19 00:00:00-04:00,27.339800915924755,27.97830576142074,27.210901154073433,27.909358978271484,358660000.0,0.0,0.0
2023-04-20 00:00:00-04:00,27.649562260282398,28.008285294702446,26.97908256981449,27.0830020904541,427713000.0,0.0,0.0
